Año,Mes,CODMES,CODIGO DEL CLIENTE,MONEDA,FECHA_PAGO,CANAL,MEDIO,Volumen en soles,Volumen,Transacciones,Ganancias,ESTADOEMPRESA,MODALIDAD,CODSECTORISTA,ENCARGADO,BANCA,ZONAL,DEPARTAMENTO,NOMBRE_COMPLETO,RUBRO,SERVICIO
2020,ENE,202001,11111871912,MN,28/01/2020,Internet,medio_1,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,29/01/2020,Internet,medio_3,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,29/01/2020,Personal,medio_4,822,822,6,8,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,30/01/2020,Personal,medio_4,411,411,3,4,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,30/01/2020,Ventanilla,medio_4,2877,2877,21,196,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,31/01/2020,Internet,medio_3,1644,1644,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,31/01/2020,Personal,medio_4,408,408,3,4,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,31/01/2020,Ventanilla,medio_4,2877,2877,21,196,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,24/02/2020,Internet,medio_3,1644,1644,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,24/02/2020,Personal,medio_4,1233,1233,9,12,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,25/02/2020,Internet,medio_3,1233,1233,9,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,21/12/2019,Personal,medio_4,1644,1644,12,16,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,21/12/2019,Ventanilla,medio_4,411,411,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,21/12/2019,Internet,medio_1,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,22/12/2019,Internet,medio_3,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,23/12/2019,Internet,medio_3,822,822,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,21/12/2019,Internet,medio_3,822,822,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,27/12/2019,Personal,medio_4,2466,2466,18,24,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,27/12/2019,Ventanilla,medio_4,2055,2055,15,140,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,01/09/2020,Internet,medio_3,1350,1350,54,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,02/11/2020,Internet,medio_3,4152,4152,72,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,08/11/2020,Internet,medio_3,411,411,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,08/11/2020,Internet,medio_1,75,75,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,11/11/2020,Internet,medio_3,225,225,9,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,16/11/2020,Ventanilla,medio_4,150,150,6,56,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,21/11/2020,Internet,medio_3,675,675,27,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,24/11/2020,Internet,medio_3,1719,1719,15,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,27/11/2020,Internet,medio_3,900,900,36,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,04/11/2020,Internet,medio_3,1800,1800,72,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,14/11/2020,Internet,medio_3,150,150,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,05/11/2020,Ventanilla,medio_4,75,75,3,28,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,09/11/2020,Internet,medio_3,375,375,15,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,09/11/2020,Internet,medio_1,225,225,9,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,15/11/2020,Internet,medio_3,675,675,27,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,03/11/2020,Internet,medio_3,375,375,15,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,10/11/2020,Internet,medio_3,3891,3891,75,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,10/11/2020,Internet,medio_1,450,450,18,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,23/11/2020,Internet,medio_1,150,150,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,NOV,202011,11111871912,MN,26/11/2020,Internet,medio_3,1425,1425,57,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,DIC,202012,11111871912,MN,01/12/2020,Internet,medio_3,375,375,15,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,DIC,202012,11111871912,MN,08/12/2020,Internet,medio_3,1050,1050,42,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,DIC,202012,11111871912,MN,06/12/2020,Internet,medio_3,150,150,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,DIC,202012,11111871912,MN,09/12/2020,Internet,medio_3,411,411,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,DIC,202012,11111871912,MN,05/12/2020,Internet,medio_3,300,300,12,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,DIC,202012,11111871912,MN,04/12/2020,Internet,medio_3,150,150,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,OCT,202010,11111871912,MN,19/10/2020,Internet,medio_1,150,150,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,OCT,202010,11111871912,MN,07/10/2020,Internet,medio_3,225,225,9,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,15/09/2020,Internet,medio_3,1500,1500,60,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,10/09/2020,Internet,medio_3,1950,1950,78,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,10/09/2020,Internet,medio_1,1497,1497,33,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,14/09/2020,Internet,medio_3,7032,7032,120,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,28/09/2020,Internet,medio_3,450,450,18,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,15/09/2020,Internet,medio_1,225,225,9,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,01/09/2020,Internet,medio_1,1533,1533,21,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,21/09/2020,Ventanilla,medio_4,75,75,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,OCT,202010,11111871912,MN,16/10/2020,Internet,medio_1,225,225,9,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,OCT,202010,11111871912,MN,07/10/2020,Internet,medio_1,2208,2208,48,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,OCT,202010,11111871912,MN,07/10/2020,Personal,medio_4,75,75,3,4,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,11/09/2020,Internet,medio_1,1575,1575,63,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,23/09/2020,Internet,medio_3,3516,3516,60,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,11/09/2020,Internet,medio_3,75,75,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,SEP,202009,11111871912,MN,22/09/2020,Internet,medio_3,5274,5274,90,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,OCT,202010,11111871912,MN,12/10/2020,Internet,medio_3,1683,1683,27,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,12/05/2020,Internet,medio_1,675,675,27,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,13/05/2020,Internet,medio_1,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,15/05/2020,Internet,medio_3,450,450,18,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,15/05/2020,Personal,medio_4,1233,1233,9,12,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,12/05/2020,Internet,medio_3,150,150,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,12/05/2020,Ventanilla,medio_4,225,225,9,84,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,17/01/2020,Ventanilla,medio_4,822,822,6,56,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,18/01/2020,Personal,medio_4,1644,1644,12,16,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,11/05/2020,Internet,medio_3,1086,1086,30,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,16/01/2020,Internet,medio_3,1644,1644,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,13/01/2020,Ventanilla,medio_4,411,411,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,14/01/2020,Internet,medio_3,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,15/01/2020,Internet,medio_3,822,822,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,07/01/2020,Internet,medio_1,2055,2055,15,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,08/01/2020,Ventanilla,medio_4,822,822,6,56,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,09/01/2020,Ventanilla,medio_1,1233,1233,9,84,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,10/01/2020,Internet,medio_3,822,822,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,08/01/2020,Internet,medio_1,2055,2055,15,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,09/01/2020,Personal,medio_4,411,411,3,4,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,09/01/2020,Ventanilla,medio_4,2466,2466,18,168,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,06/01/2020,Internet,medio_1,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ENE,202001,11111871912,MN,07/01/2020,Internet,medio_3,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,30/12/2019,Internet,medio_3,2055,2055,15,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUL,202007,11111871912,MN,09/07/2020,Internet,medio_1,225,225,9,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,16/05/2020,Internet,medio_3,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,16/05/2020,Personal,medio_4,411,411,3,4,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,18/02/2020,Internet,medio_3,2466,2466,18,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,12/02/2020,Personal,medio_4,1233,1233,9,12,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,14/02/2020,Internet,medio_3,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUL,202007,11111871912,MN,13/07/2020,Ventanilla,medio_4,1533,1533,21,196,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,12/02/2020,Ventanilla,medio_4,822,822,6,56,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,13/02/2020,Internet,medio_3,822,822,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,10/02/2020,Ventanilla,medio_4,411,411,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,11/02/2020,Ventanilla,medio_4,822,822,6,56,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,11/02/2020,Internet,medio_1,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,18/12/2019,Internet,medio_3,1233,1233,9,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,18/12/2019,Ventanilla,medio_4,411,411,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,18/12/2019,Internet,medio_1,822,822,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,19/12/2019,Internet,medio_3,2466,2466,18,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUL,202007,11111871912,MN,04/07/2020,Internet,medio_3,375,375,15,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,15/06/2020,Internet,medio_3,1047,1047,15,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUL,202007,11111871912,MN,03/07/2020,Internet,medio_1,150,150,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,14/06/2020,Internet,medio_3,300,300,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUL,202007,11111871912,MN,21/07/2020,Internet,medio_1,75,75,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUL,202007,11111871912,MN,03/07/2020,Internet,medio_3,1986,1986,66,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,11/06/2020,Internet,medio_3,150,150,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ABR,202004,11111871912,MN,05/04/2020,Internet,medio_3,75,75,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,ABR,202004,11111871912,MN,06/04/2020,Internet,medio_3,1272,1272,24,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,10/06/2020,Internet,medio_1,75,75,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,05/12/2019,Ventanilla,medio_3,2466,2466,18,168,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2019,DIC,201912,11111871912,MN,06/12/2019,Ventanilla,medio_4,1233,1233,9,84,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,24/02/2020,Ventanilla,medio_4,411,411,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,21/05/2020,Internet,medio_3,300,300,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,20/05/2020,Internet,medio_1,150,150,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,21/05/2020,Ventanilla,medio_4,75,75,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,27/02/2020,Internet,medio_3,2055,2055,15,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,26/02/2020,Internet,medio_1,1308,1308,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,25/02/2020,Internet,medio_1,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,26/02/2020,Internet,medio_3,1233,1233,9,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,26/02/2020,Ventanilla,medio_4,411,411,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,29/02/2020,Internet,medio_3,822,822,6,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,29/02/2020,Ventanilla,medio_3,822,822,6,56,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,27/02/2020,Internet,medio_1,411,411,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,28/02/2020,Internet,medio_3,3288,3288,24,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,28/02/2020,Personal,medio_4,1233,1233,9,12,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,22/06/2020,Internet,medio_1,75,75,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,23/06/2020,Internet,medio_3,450,450,18,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,23/06/2020,Internet,medio_1,75,75,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11111871912,MN,29/06/2020,Internet,medio_3,300,300,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,26/05/2020,Internet,medio_3,1644,1644,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,26/05/2020,Ventanilla,medio_4,411,411,3,28,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,FEB,202002,11111871912,MN,10/02/2020,Internet,medio_3,1644,1644,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,MAY,202005,11111871912,MN,22/05/2020,Internet,medio_3,300,300,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,OCT,202010,11111871912,MN,05/10/2020,Internet,medio_3,300,300,12,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_218,DIVERSAS EMPRESAS,0
2020,JUN,202006,11112118313,MN,12/06/2020,Internet,medio_3,2142.29994,2142.29994,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,JUN,202006,11112118313,MN,15/06/2020,Internet,medio_3,494.1,494.1,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,JUN,202006,11112118313,MN,11/06/2020,Internet,medio_3,6,6,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,JUN,202006,11112118313,MN,22/06/2020,Internet,medio_3,1656,1656,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,JUN,202006,11112118313,MN,27/06/2020,Internet,medio_3,743.4,743.4,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,JUL,202007,11112118313,MN,16/07/2020,Internet,medio_3,645.30003,645.30003,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,JUL,202007,11112118313,MN,30/07/2020,Internet,medio_3,3570,3570,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,JUL,202007,11112118313,MN,07/07/2020,Internet,medio_3,1284.89997,1284.89997,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,SEP,202009,11112118313,MN,05/09/2020,Internet,medio_3,2400,2400,3,0,,Normal,00005,encargado_5,banca_1,,LIMA,cliente_219,NEG.HIPOTECARIOS/INMOBILI,0
2020,DIC,202012,11112118812,MN,05/12/2020,Internet,medio_1,870,870,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,LIMA,cliente_220,NEG.HIPOTECARIOS/INMOBILI,0
2020,SEP,202009,11112118812,MN,04/09/2020,Internet,medio_1,1389,1389,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_220,NEG.HIPOTECARIOS/INMOBILI,0
2020,SEP,202009,11112118812,MN,03/09/2020,Internet,medio_1,1200,1200,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_220,NEG.HIPOTECARIOS/INMOBILI,0
2020,AGO,202008,11112118812,MN,26/08/2020,Internet,medio_3,15,15,3,0,,Normal,0024,OTROS,banca_1,,LIMA,cliente_220,NEG.HIPOTECARIOS/INMOBILI,0
